"person_id","Name","birth_year","death_year","ceda_id","Target","first_year","last_year"
1076,Richard Johnson,NA,NA,4,ASL,1864,1868
1077,J C  Hope Johnstone,NA,NA,4,ASL,1867,1869
1080,C  Treasure Jones,NA,NA,4,ASL,1864,1869
1081,J  Pryce Jones,NA,NA,4,ASL,1864,1866
1083,John Jones,NA,NA,4,ASL,1863,1868
1084,Robert Jones,NA,NA,4,ASL,1869,1869
1085,W T Jones,NA,NA,4,ASL,1863,1866
1089,Algernon Joy,NA,NA,4,ASL,1867,1869
1090,Ernst Juch,"1,838","1,909",4,ASL,1869,1869
1091,Francisco Delgado Jugo,NA,NA,4,ASL,1867,1871
1095,x Kalmus,NA,NA,4,ASL,1867,1871
1096,G Kasimates,NA,NA,4,ASL,1867,1871
1097,x Kaup,"1,803","1,873",4,ASL,1863,1871
1099,J W  (2) Kaye,"1,840",NA,4,ASL,1868,1871
1100,William Keene,"1,798","1,872",4,ASL,1865,1867
1102,William Kelly,"1,813","1,872",4,ASL,1864,1866
1103,William Henry Kemm,"1,783","1,859",4,ASL,1864,1867
1104,T M Kendall,NA,NA,4,ASL,1863,1867
1107,Claude Buchanan Ker,"1,867","1,925",4,ASL,1867,1871
1108,James Kernahan,"1,827","1,875",4,ASL,1867,1869
1109,W B Kesteven,NA,"1,891",4,ASL,1866,1871
1110,Nicolai de Khanikof,"1,819","1,878",4,ASL,1866,1871
1111,Joshua Edward Killick,NA,NA,4,ASL,1864,1871
1112,William Kincaid,"1,831","1,909",4,ASL,1865,1871
1114,Edwin Holborow King,NA,"1,900",4,ASL,1869,1871
1117,Richard King,"1,811","1,876",4,ASL,1866,1871
1118,S W King,NA,NA,4,ASL,1863,1863
1119,William King,"1,809","1,886",4,ASL,1864,1871
1121,Charles Kingsley,"1,819","1,875",4,ASL,1863,1871
1122,W R H Kinlay,NA,NA,4,ASL,1864,1867
1123,David Kinloch,NA,NA,4,ASL,1870,1871
1125,Robert Reid Kirkwood,NA,NA,4,ASL,1867,1869
1128,Samuel Kisch,NA,NA,4,ASL,1867,1869
1134,de Koninck,"1,809","1,887",4,ASL,1865,1871
1135,Isidor Kopernicki,"1,825","1,891",4,ASL,1868,1871
1136,x Koren,NA,NA,4,ASL,1866,1871
1138,Alfred von Kremer,"1,828","1,889",4,ASL,1866,1871
1139,William White La Barte,"1,824","1,904",4,ASL,1863,1870
1141,George Lade,NA,NA,4,ASL,1867,1868
1143,Samuel Laing,"1,812","1,897",4,ASL,1864,1871
1144,Thomas Josiah Laing,"1,810","1,880",4,ASL,1867,1871
1145,Thomas Lampray,NA,NA,4,ASL,1864,1867
1148,John Lancaster,"1,815","1,884",4,ASL,1863,1871
1149,T A  Augustus Land,NA,NA,4,ASL,1864,1867
1150,Edwin Lander,NA,NA,4,ASL,1866,1867
1151,Vavasour Joseph Lane,"1,837","1,873",4,ASL,1869,1870
1152,Augustus Henry Lane Fox later Pitt Rivers,"1,827","1,900",4,ASL,1865,1871
1154,Samuel Lang,NA,NA,4,ASL,1864,1864
1155,William Lang,NA,NA,4,ASL,1865,1867
1158,J R Langley,NA,NA,4,ASL,1864,1865
1159,Edouard Lartet,"1,801","1,871",4,ASL,1863,1871
1161,William Latta,"1,843","1,871",4,ASL,1866,1871
1162,John Zachariah Laurence,"1,829","1,870",4,ASL,1863,1864
1163,Thomas Laurie,NA,NA,4,ASL,1866,1869
1166,Edward (1) Lawrence,"1,825","1,909",4,ASL,1864,1867
1167,Frederick Lawrence,"1,821","1,867",4,ASL,1863,1867
1169,William Lawrence,"1,783","1,867",4,ASL,1863,1867
1170,J Lawson,NA,"1,870",4,ASL,1865,1870
1171,William Lawson,NA,NA,4,ASL,1865,1869
1175,x Le Bret,NA,NA,4,ASL,1866,1871
1176,Edwin Lee,NA,NA,4,ASL,1864,1871
1177,Frederick George Lee,"1,832","1,902",4,ASL,1865,1867
1178,George Byrne Lee,NA,NA,4,ASL,1867,1869
1179,John Lee (2),"1,783","1,866",4,ASL,1865,1866
1181,Richard Lee,NA,NA,4,ASL,1863,1867
1182,Conrad Leemans,"1,809",NA,4,ASL,1868,1871
1183,Samuel Lees,NA,NA,4,ASL,1863,1871
1186,William Benjamin Leggatt,NA,NA,4,ASL,1866,1869
1188,Louis Leguay,NA,NA,4,ASL,1868,1871
1190,Henry Leighton,NA,NA,4,ASL,1867,1871
1192,x Lelorrain,NA,NA,4,ASL,1867,1871
1195,Samuel Allen Letts,"1,839","1,910",4,ASL,1865,1867
1196,Karl Georg Friedrich Rudolf Leuckart,"1,822","1,898",4,ASL,1863,1871
1197,W  Hanks Levy,NA,NA,4,ASL,1864,1866
1200,Charles Francis Lewis,NA,NA,4,ASL,1865,1869
1202,x Library of the Corporation of London,NA,NA,4,ASL,1866,1866
1203,Charles Linder,NA,NA,4,ASL,1864,1871
1204,Gustaf Lindstrom,"1,829","1,901",4,ASL,1864,1871
1206,John Lister,"1,802","1,867",4,ASL,1863,1867
1208,x Literary and Philosophical Society,NA,NA,4,ASL,1866,1871
1209,F T Littey,NA,NA,4,ASL,1867,1867
1211,Robert Liveing,"1,834","1,919",4,ASL,1865,1865
1213,David Lloyd,NA,NA,4,ASL,1866,1867
1217,James L Lobley,"1,833","1,913",4,ASL,1867,1871
1218,William Lockhart,"1,811","1,896",4,ASL,1863,1871
1219,Joseph Norman Lockyer,"1,836","1,920",4,ASL,1863,1866
1221,J R Logan,"1,819","1,869",4,ASL,1866,1869
1223,"Corporation Library London, City of",NA,NA,4,ASL,1866,1866
1225,William Longman,"1,813","1,877",4,ASL,1863,1868
1226,Henry Lonsdale,"1,816","1,876",4,ASL,1863,1871
1227,Edward Lord,"1,812","1,875",4,ASL,1863,1871
1228,J K Lord,NA,NA,4,ASL,1866,1867
1230,Basil Lovery,NA,"1,897",4,ASL,1868,1871
1232,Mark Anthony Lower,"1,814","1,876",4,ASL,1866,1871
1233,D Lubach,"1,815","1,902",4,ASL,1870,1870
1236,Johann Constantin August Lucae,"1,835","1,911",4,ASL,1863,1871
1237,Thomas Lucas,"1,843","1,917",4,ASL,1864,1868
1238,William Charles Lucy,"1,822","1,898",4,ASL,1864,1870
1240,William Collings Lukis,"1,817","1,892",4,ASL,1864,1871
1241,Edward Lund,"1,823","1,898",4,ASL,1866,1869
1242,John Alfred Lush,"1,815","1,888",4,ASL,1869,1871
1243,Coryndon H Luxmoore,NA,NA,4,ASL,1864,1871
1244,Philip Powys Lybbe Lybbe,"1,818","1,897",4,ASL,1864,1867
1245,Charles Lyell,"1,797","1,875",4,ASL,1863,1871
1246,Henry Bowden Lyle,"1,843","1,887",4,ASL,1867,1869
1247,William Hunter Lyle,NA,NA,4,ASL,1866,1867
1248,John Macartney,NA,NA,4,ASL,1869,1871
1249,D G F Macdonald,"1,823","1,884",4,ASL,1865,1866
1250,William MacDonald,"1,798","1,875",4,ASL,1863,1868
1253,John Mackenzie,NA,NA,4,ASL,1865,1866
1255,Kenneth Robert Henderson Mackenzie,"1,833","1,886",4,ASL,1864,1869
1256,Samuel Joseph Mackie,"1,823","1,902",4,ASL,1863,1864
1257,Draper Mackinder,NA,NA,4,ASL,1863,1871
1259,Charles E Mackintosh,NA,NA,4,ASL,1864,1871
1261,David Mackintosh,NA,NA,4,ASL,1867,1871
1263,Charles Donald Maclean,NA,NA,4,ASL,1867,1869
1264,Hector Maclean,"1,818","1,893",4,ASL,1863,1871
1266,George Macleay,"1,809","1,891",4,ASL,1869,1869
1274,Filippo Manetta,NA,NA,4,ASL,1865,1871
1277,Angelo Manzoni,NA,NA,4,ASL,1867,1871
1281,W T Marriott,"1,834","1,903",4,ASL,1865,1867
1282,Robert C Marsden,NA,"1,865",4,ASL,1865,1865
1284,x Marshale,NA,NA,4,ASL,1863,1863
1285,George William Marshall,"1,839","1,905",4,ASL,1864,1866
1287,Robert Marshall,NA,NA,4,ASL,1864,1866
1289,Benbow Backhouse Marson,"1,830","1,887",4,ASL,1865,1867
1291,Edward W Martin,NA,NA,4,ASL,1869,1871
1292,H  Victor Martin,"1,811","1,901",4,ASL,1866,1869
1293,J  Ranald Martin,"1,793","1,874",4,ASL,1864,1865
1295,John (2) Martin,"1,812","1,874",4,ASL,1864,1871
1298,x Martin-Magron,"1,810","1,872",4,ASL,1863,1871
1299,Nicholas Martindale,NA,NA,4,ASL,1863,1871
1301,Joseph Mason,NA,NA,4,ASL,1865,1869
1303,W Mason,NA,NA,4,ASL,1868,1869
1305,James Mathieson,NA,NA,4,ASL,1863,1871
1306,Henry Matthews,"1,826","1,913",4,ASL,1863,1871
1307,Henry Garland Matthews,"1,838","1,908",4,ASL,1866,1867
1308,Samuel E Maunsell,NA,NA,4,ASL,1869,1871
1312,Daniel Maxwell,NA,NA,4,ASL,1868,1871
1313,Nicholas M Maxwell,NA,NA,4,ASL,1866,1867
1315,Edward Hooper May,"1,831","1,914",4,ASL,1867,1871
1317,John Edwin Mayall,"1,813","1,901",4,ASL,1863,1867
1320,Thomas Mayne,NA,NA,4,ASL,1867,1869
1321,John S Mayson,"1,825",NA,4,ASL,1863,1864
1323,Alexander McArthur,"1,814","1,909",4,ASL,1864,1870
1324,Andrew McCallum,NA,NA,4,ASL,1865,1869
1325,Arthur Edward McCallum,NA,NA,4,ASL,1864,1870
1326,James McClelland,"1,799","1,879",4,ASL,1863,1870
1327,John McCormick,NA,NA,4,ASL,1868,1871
1328,William McCoskry,NA,NA,4,ASL,1865,1871
1329,James McCraith,NA,NA,4,ASL,1867,1871
1330,James McCrevey,NA,"1,870",4,ASL,1866,1870
1331,John McDonnell,"1,839","1,879",4,ASL,1864,1871
1332,George McHenry,NA,NA,4,ASL,1863,1867
1335,Walter McLeod,NA,NA,4,ASL,1863,1871
1338,Barr Meadows,NA,NA,4,ASL,1867,1871
1339,Thomas Taylor Meadows,"1,815","1,868",4,ASL,1866,1868
1340,John Medd,NA,NA,4,ASL,1867,1869
1341,William H Medd,NA,NA,4,ASL,1863,1869
1342,Charles William Carter Madden Medlicott,"1,839",NA,4,ASL,1867,1871
1343,James Aitken Meigs,"1,829","1,879",4,ASL,1863,1871
1344,John Magens Mello,"1,836","1,903",4,ASL,1867,1871
1345,Robert Menzies,NA,NA,4,ASL,1866,1871
1346,Evan Powell Meredith,"1,811","1,889",4,ASL,1867,1871
1349,Etienne Gustave Mery,NA,NA,4,ASL,1866,1869
1351,Samuel Messenger,NA,NA,4,ASL,1864,1866
1353,Alexander Michie,"1,833","1,902",4,ASL,1864,1871
1354,J Middleton,NA,NA,4,ASL,1864,1864
1355,John M  (or H ) Middleton,NA,NA,4,ASL,1864,1864
1356,Louis Remy Mignot,"1,831","1,870",4,ASL,1866,1870
1357,Franciscus Miklosich,"1,813","1,891",4,ASL,1863,1871
1359,John Mill,NA,NA,4,ASL,1864,1867
1361,John Miller,NA,NA,4,ASL,1867,1871
1362,Joseph Milligan,"1,807","1,884",4,ASL,1863,1871
1364,Henry F Mills,NA,NA,4,ASL,1866,1871
1365,J M C Mills,NA,NA,4,ASL,1865,1871
1366,A Milne,NA,NA,4,ASL,1865,1865
1367,Thomas Milne,NA,NA,4,ASL,1869,1869
1368,Henri Milne-Edwards,"1,800","1,885",4,ASL,1863,1871
1369,W R Milner,NA,"1,868",4,ASL,1863,1868
1370,x Milton,"1,839","1,877",4,ASL,1864,1871
1372,B G Miraglia,"1,814","1,885",4,ASL,1868,1871
1373,J B Mirrlees,NA,NA,4,ASL,1864,1866
1377,Arthur Mitchell,"1,826","1,909",4,ASL,1865,1871
1379,William Henry Mitchell,NA,NA,4,ASL,1864,1867
1380,William Stephen Mitchell,NA,NA,4,ASL,1864,1867
1381,Rajendralala Mitra,"1,823","1,891",4,ASL,1868,1871
1382,St George J Mivart,NA,NA,4,ASL,1864,1869
1383,C  Poorooshottum Modeliar,NA,NA,4,ASL,1864,1867
1384,Robert G Moger,NA,NA,4,ASL,1867,1869
1386,Alexander Moir,NA,NA,4,ASL,1869,1869
1387,J  Macrae Moir,"1,825","1,881",4,ASL,1869,1869
1388,Jakob Moleschott,"1,822","1,893",4,ASL,1864,1871
1389,Frederick William Monk,NA,NA,4,ASL,1864,1867
1390,William Monk,NA,NA,4,ASL,1864,1871
1393,Frederick Butler Montgomerie,"1,833",NA,4,ASL,1864,1871
1397,x Moon,NA,NA,4,ASL,1864,1866
1398,George Moore,"1,803","1,880",4,ASL,1864,1871
1399,Henry Reginald Moore,NA,NA,4,ASL,1865,1871
1400,J  Daniel Moore,NA,NA,4,ASL,1863,1866
1401,James H Moore,NA,NA,4,ASL,1865,1869
1402,John (1) Moore,NA,"1,882",4,ASL,1864,1871
1403,John (2) Moore,NA,NA,4,ASL,1866,1871
1405,Robert Waters Moore,"1,819","1,884",4,ASL,1866,1871
1406,William Gosling Moore,NA,NA,4,ASL,1868,1871
1407,Modeliar P S Mootoosaumy,NA,NA,4,ASL,1866,1869
1408,Fortescue John Morgan,NA,NA,4,ASL,1863,1871
1409,John Morgan,NA,NA,4,ASL,1870,1871
1410,Thomas H Morgan,NA,NA,4,ASL,1868,1870
1411,William Henry Morgan,NA,NA,4,ASL,1866,1871
1412,Thomas B Moriarty,NA,NA,4,ASL,1865,1871
1414,James Cotter Morison,"1,832","1,888",4,ASL,1863,1871
1415,Charles Adolphe Morlot,"1,820","1,867",4,ASL,1863,1867
1416,David Morris,NA,NA,4,ASL,1863,1871
1420,H C  Grove Morris,NA,NA,4,ASL,1866,1869
1421,J P Morris,NA,NA,4,ASL,1864,1869
1424,James Holmes Morrison,"1,842","1,917",4,ASL,1869,1871
1425,Richard James ('Zadkiel') Morrison,"1,795","1,874",4,ASL,1867,1871
1427,Edward John Morshead,"1,839","1,902",4,ASL,1864,1867
1428,John Mortimer,NA,"1,871",4,ASL,1864,1871
1429,John Robert Mortimer,"1,825","1,911",4,ASL,1870,1871
1430,Joseph Mosheimer,NA,NA,4,ASL,1864,1867
1431,Svend Mosling,NA,NA,4,ASL,1866,1871
1432,Thomas Moss,NA,NA,4,ASL,1865,1866
1433,C B Mosse,NA,NA,4,ASL,1866,1870
1435,George Mott,"1,831","1,906",4,ASL,1866,1871
1437,Joseph Mould,NA,NA,4,ASL,1864,1866
1438,Walter Moxon,NA,NA,4,ASL,1868,1868
1440,Henry Muirhead,"1,814","1,890",4,ASL,1867,1871
1441,August Muller,"1,848","1,892",4,ASL,1864,1866
1442,Ferdinand Muller,"1,825","1,896",4,ASL,1864,1864
1443,Friedrich Max Muller,"1,823","1,900",4,ASL,1865,1871
1445,Richard Mullins,NA,NA,4,ASL,1868,1869
1449,Edward W Murphy,"1,802","1,877",4,ASL,1863,1866
1450,Edward Murray,NA,NA,4,ASL,1868,1868
1451,J C Murray,NA,NA,4,ASL,1867,1871
1453,John (1) Murray,NA,NA,4,ASL,1865,1868
1454,John (2) Murray,NA,NA,4,ASL,1865,1869
1455,John George Musgrave,NA,NA,4,ASL,1864,1866
1458,Dadabhai Naoroji,"1,825","1,917",4,ASL,1864,1867
1459,Charles Ottley Groom Napier,"1,839","1,894",4,ASL,1865,1871
1463,D W Nash,"1,809","1,876",4,ASL,1865,1865
1465,Robert Lucas Nash,"1,818","1,871",4,ASL,1868,1871
1466,Samuel Nash,NA,NA,4,ASL,1870,1871
1468,F B  Bernard Natusch,NA,NA,4,ASL,1865,1871
1473,George Nesbitt,NA,NA,4,ASL,1863,1869
1474,J R Neville,NA,NA,4,ASL,1865,1865
1476,Literary and Philosophical Society of Newcastle,NA,NA,4,ASL,1866,1866
1478,William Newmarch,NA,NA,4,ASL,1864,1867
1479,P H Newnham,NA,NA,4,ASL,1864,1871
1480,Alfred Vincent Newton,NA,NA,4,ASL,1865,1871
1481,Henry William Newton,NA,NA,4,ASL,1863,1869
1482,Robert S Newton,NA,NA,4,ASL,1868,1871
1483,Thomas Nicholas,NA,NA,4,ASL,1866,1869
1484,G  Jasper Nicholls,NA,NA,4,ASL,1864,1871
1487,Charles Nicholson,"1,808","1,903",4,ASL,1863,1865
1488,John Peede Segrave Carington Nicholson,NA,NA,4,ASL,1864,1866
1494,Giustiniano Nicolucci,"1,819","1,904",4,ASL,1864,1871
1495,Sven Nilsson,"1,787","1,883",4,ASL,1865,1871
1498,Roden Noel,"1,834","1,894",4,ASL,1864,1870
1499,John Spencer Noldwritt,NA,NA,4,ASL,1864,1868
1500,Karl Friedrich Nordmann,"1,830",NA,4,ASL,1868,1871
1501,Henry Norsworthy,NA,NA,4,ASL,1867,1871
1502,George North,NA,NA,4,ASL,1863,1867
1503,Samuel William North,NA,NA,4,ASL,1863,1871
1504,Josiah Clark Nott,"1,804","1,873",4,ASL,1863,1871
1505,John Nottingham,"1,810","1,895",4,ASL,1867,1871
1506,Richard Maddock Nunn,NA,"1,876",4,ASL,1865,1871
1508,Charles O'Callaghan,NA,"1,875",4,ASL,1866,1871
1510,Luke Smyth O'Connor,"1,806","1,873",4,ASL,1864,1871
1513,J L O'Sullivan,"1,813","1,895",4,ASL,1864,1869
1515,G H Ogston,NA,NA,4,ASL,1864,1871
1519,Samuel Pasfield Oliver,"1,838","1,907",4,ASL,1868,1869
1521,William M Ord,"1,834","1,902",4,ASL,1865,1869
1522,John Benn Ormathwaite,"1,798","1,881",4,ASL,1864,1871
1525,John William Willoughby Osborne,"1,833","1,881",4,ASL,1864,1871
1528,Thomas F Overman,NA,NA,4,ASL,1865,1866
1529,H  Burnard Owen,NA,NA,4,ASL,1863,1867
1530,John Fletcher Owen,"1,839","1,924",4,ASL,1868,1871
1531,Richard Owen,"1,804","1,892",4,ASL,1863,1871
1532,Robert Brisco Owen,"1,799","1,883",4,ASL,1863,1871
1533,Samuel R J Owen,NA,NA,4,ASL,1864,1871
1535,J D V Packman,"1,813","1,885",4,ASL,1863,1866
1538,Henry James Paine,NA,NA,4,ASL,1867,1869
1539,William Paley,"1,824","1,899",4,ASL,1867,1869
1542,Silas Palmer,"1,815","1,875",4,ASL,1863,1871
1543,Louis Philippe d'Orleans Paris,"1,838","1,894",4,ASL,1865,1866
1544,Matthew Paris,NA,NA,4,ASL,1865,1866
1546,J W Parker,"1,792","1,870",4,ASL,1863,1870
1547,Walter Mantell Parker,NA,NA,4,ASL,1870,1871
1549,John Parnell,NA,NA,4,ASL,1864,1869
1550,J  Charlton Parr,NA,NA,4,ASL,1868,1871
1551,King John Parr,NA,NA,4,ASL,1871,1871
1552,Dashwood G Parry,NA,NA,4,ASL,1863,1867
1553,A W Parsons,NA,NA,4,ASL,1865,1866
1554,T E Partridge,NA,NA,4,ASL,1865,1870
1555,Theodore D'Orville Partridge,NA,"1,897",4,ASL,1867,1871
1557,Alexander Paspati,"1,814","1,891",4,ASL,1867,1871
1558,George K H Paterson,NA,NA,4,ASL,1865,1868
1559,Robert Paterson,"1,814","1,889",4,ASL,1867,1867
1561,B H Paul,NA,NA,4,ASL,1865,1867
1562,R W Payne,NA,NA,4,ASL,1866,1871
1563,Edward Peacock,"1,831","1,915",4,ASL,1864,1871
1564,Thomas Bevill Peacock,"1,812","1,882",4,ASL,1863,1871
1565,George Peacocke,"1,829","1,871",4,ASL,1865,1869
1566,Charles Thomas Pearce,"1,815","1,883",4,ASL,1867,1869
1567,Frederick Edward Pearse,"1,833","1,900",4,ASL,1865,1871
1570,Alfred Henry Pechell,"1,827","1,885",4,ASL,1866,1871
1572,J M Peebles,NA,NA,4,ASL,1869,1869
1573,Robert Peel,"1,838","1,894",4,ASL,1866,1871
1574,John Peiser,"1,801","1,886",4,ASL,1863,1871
1575,W S Pendon,NA,NA,4,ASL,1866,1866
1577,William Peppe,NA,"1,937",4,ASL,1869,1871
1579,William Perkins,NA,NA,4,ASL,1866,1871
1580,James Perrin,"1,801","1,888",4,ASL,1866,1871
1581,John Beswick Perrin,NA,"1,887",4,ASL,1864,1865
1582,Augustus E G Perrot,"1,857","1,880",4,ASL,1867,1869
1586,S G F Perry,NA,NA,4,ASL,1865,1868
1588,Augustus Heinrich Petermann,"1,822","1,878",4,ASL,1868,1871
1589,Horace William Petherick,"1,839","1,919",4,ASL,1863,1871
1590,George Petrie,"1,818","1,875",4,ASL,1865,1871
1594,Barnet Phillips,"1,827","1,905",4,ASL,1866,1869
1597,Philip Phoebus,"1,804","1,880",4,ASL,1863,1867
1598,Edward Pick,NA,NA,4,ASL,1863,1864
1600,Francois Jules Pictet,"1,809","1,872",4,ASL,1863,1871
1602,George William Septimus Piesse,"1,820","1,882",4,ASL,1864,1865
1603,Luke Owen Pike,"1,835","1,915",4,ASL,1863,1869
1604,Bedford Pim,"1,826","1,886",4,ASL,1864,1871
1605,Thomas Ryan Pinchis,"1,825","1,869",4,ASL,1868,1869
1607,W Pinkerton,"1,809","1,871",4,ASL,1863,1871
1608,James Pinnock,NA,NA,4,ASL,1866,1867
1609,John Plant,NA,NA,4,ASL,1866,1869
1610,John Platts,"1,830","1,904",4,ASL,1869,1871
1612,Charles Plummer,"1,831",NA,4,ASL,1864,1869
1613,Fenwick T Poole,NA,NA,4,ASL,1866,1866
1614,John Daniel Poole,NA,NA,4,ASL,1866,1867
1615,Matthew Conway Poole,"1,841","1,885",4,ASL,1871,1871
1616,Reginald Stuart Poole,"1,832","1,895",4,ASL,1863,1867
1618,R Pope,NA,"1,870",4,ASL,1869,1870
1620,R B Porter,NA,NA,4,ASL,1867,1869
1624,George Pouchet,"1,833","1,894",4,ASL,1863,1871
1625,Emil Arnold Praeger,"1,817",NA,4,ASL,1866,1867
1626,Henry Pratt,NA,NA,4,ASL,1866,1867
1629,Charles Sharp Price,NA,NA,4,ASL,1870,1871
1631,Frederick George Hilton Price,"1,842","1,909",4,ASL,1868,1871
1635,Thomas Prichard,NA,"1,878",4,ASL,1865,1871
1639,Henry jun Prigg,NA,NA,4,ASL,1863,1871
1640,George Pringle,NA,NA,4,ASL,1866,1869
1641,Thomas junr Pritchard,"1,826","1,874",4,ASL,1866,1869
1642,William T Pritchard,"1,829","1,907",4,ASL,1864,1865
1643,James C Proctor,NA,NA,4,ASL,1867,1867
1646,Hyde Pullen,NA,NA,4,ASL,1863,1871
1650,H Purdon,NA,NA,4,ASL,1866,1867
1651,H S Purdon,"1,843","1,906",4,ASL,1866,1868
1652,Bernard Quaritch,"1,819","1,899",4,ASL,1865,1871
1655,William Quin,"1,817","1,871",4,ASL,1866,1871
1656,John Radcliffe,NA,NA,4,ASL,1864,1869
1658,James Rae,NA,"1,891",4,ASL,1864,1871
1661,Antonio Raimondi,"1,826","1,890",4,ASL,1866,1871
1662,"A , jun Ramsay",NA,NA,4,ASL,1863,1871
1663,Frank Ramsay,"1,821","1,884",4,ASL,1868,1871
1667,William Francis Ramsay,NA,NA,4,ASL,1867,1871
1668,Jabez Spence Ramskill,"1,825","1,897",4,ASL,1865,1871
1669,G C Rankin,NA,NA,4,ASL,1864,1866
1671,Edwin Ransom,"1,841","1,927",4,ASL,1868,1871
1672,Goday Naraen Gajapati Rao,"1,828","1,903",4,ASL,1866,1871
1673,Charles Ratcliff,"1,815","1,885",4,ASL,1863,1871
1675,James Rawson,NA,NA,4,ASL,1867,1869
1678,Charles Reade,"1,814","1,884",4,ASL,1865,1869
1679,William Winwood Reade,"1,838","1,875",4,ASL,1863,1870
1680,James Reddie,NA,NA,4,ASL,1863,1866
1683,Karl Bogislaus Reichert,"1,811","1,883",4,ASL,1863,1871
1685,Ernest Renan,"1,823","1,892",4,ASL,1863,1871
1686,Charles Jeremiah Renshaw,"1,841","1,916",4,ASL,1863,1871
1690,M Ricardo,"1,776","1,866",4,ASL,1864,1866
1691,Edward Jackson Riccard,NA,"1,872",4,ASL,1867,1871
1692,x Richards,NA,NA,4,ASL,1864,1869
1693,Franklin Thomas Richards,"1,847","1,905",4,ASL,1864,1871
1694,Charles Richardson,"1,814","1,896",4,ASL,1864,1871
1696,James Coxon Richardson,NA,"1,877",4,ASL,1865,1871
1697,Francis Ignatio Rickard,"1,837","1,906",4,ASL,1863,1871
1700,George Thorne Ricketts,"1,826","1,919",4,ASL,1870,1871
1701,H B Riddell,NA,NA,4,ASL,1864,1866
1707,Henry F Rivers,"1,830","1,911",4,ASL,1863,1869
1709,John Robbins,NA,NA,4,ASL,1866,1869
1710,Charles Robert des Ruffieres,NA,"1,883",4,ASL,1863,1871
1712,George E Roberts,"1,831","1,865",4,ASL,1863,1865
1713,J Roberts,NA,NA,4,ASL,1865,1867
1714,Alexander Robertson,NA,"1,906",4,ASL,1864,1868
1715,Alexander Robertson (2),NA,NA,4,ASL,1867,1870
1717,Charles Nice Robertson,NA,NA,4,ASL,1865,1866
1718,Daniel Brooke Robertson,"1,810","1,881",4,ASL,1864,1871
1719,John Forbes Robertson,NA,NA,4,ASL,1866,1866
1720,Thomas Valentine Robins,NA,NA,4,ASL,1866,1867
1725,J Robinson,NA,NA,4,ASL,1865,1865
1726,William Robinson,NA,"1,880",4,ASL,1865,1871
1727,Sampson Roch,"1,829","1,906",4,ASL,1865,1871
1728,"James, jun Rock",NA,NA,4,ASL,1863,1867
1730,Alfred S Rogers,NA,NA,4,ASL,1863,1869
1733,George Rogers,"1,809","1,891",4,ASL,1867,1871
1736,Charles Alfred Rolph,NA,NA,4,ASL,1863,1867
1737,George Frederick Rolph,NA,NA,4,ASL,1864,1868
1739,Hyacinthe Ronay,"1,814","1,889",4,ASL,1865,1871
1740,Charles Rooke,"1,809","1,872",4,ASL,1866,1869
1741,James Anderson Rose,"1,819","1,890",4,ASL,1868,1871
1743,Theodor A Rosenbusch,NA,NA,4,ASL,1865,1868
1745,John George Clunies Ross,"1,823","1,871",4,ASL,1863,1871
1749,E J Routh,"1,831","1,907",4,ASL,1864,1866
1750,Ankithum Venkata Nursing Row,"1,827","1,892",4,ASL,1870,1871
1751,William Bridges Row,NA,NA,4,ASL,1865,1870
1756,Henry Rudall,"1,793","1,868",4,ASL,1865,1866
1757,Thomas Rudd,NA,NA,4,ASL,1865,1869
1759,Sophus Ruge,"1,831","1,903",4,ASL,1868,1871
1760,H  Hodgson Rugg,"1,812","1,891",4,ASL,1867,1871
1761,Samuel Rule,NA,"1,868",4,ASL,1867,1868
1762,John Ruskin,"1,819","1,900",4,ASL,1864,1871
1763,A H Russell,"1,837","1,916",4,ASL,1863,1871
1764,Charles E Russell,NA,NA,4,ASL,1868,1871
1765,James Russell,NA,NA,4,ASL,1866,1866
1766,Logan H  D Russell,NA,NA,4,ASL,1870,1870
1767,x Rutimeyer,"1,825","1,895",4,ASL,1863,1871
1770,John Ryan,NA,NA,4,ASL,1867,1869
1771,Oluf Rygh,"1,833","1,899",4,ASL,1866,1871
1773,Charles S Salmon,NA,NA,4,ASL,1867,1869
1774,William Salmon,NA,NA,4,ASL,1865,1868
1776,William Severin Salting,"1,837","1,905",4,ASL,1863,1871
1777,James Sandale,NA,NA,4,ASL,1865,1869
1778,Alfred Sanders,NA,NA,4,ASL,1864,1871
1779,Alfred M Sanderson,NA,NA,4,ASL,1863,1866
1780,T J Sanderson,NA,NA,4,ASL,1865,1865
1789,W H Scattergood,NA,NA,4,ASL,1866,1871
1790,Hermann Schaaffhausen,"1,816","1,893",4,ASL,1863,1871
1791,William Mason Scharlieb,"1,829","1,891",4,ASL,1867,1871
1792,Carl Ritter von Scherzer,"1,821","1,903",4,ASL,1863,1871
1794,E Schiemann,NA,NA,4,ASL,1870,1871
1797,Hermann de Schlagintweit,"1,826","1,882",4,ASL,1863,1867
1802,A Schumann,NA,NA,4,ASL,1867,1869
1804,E S Schwabe,NA,NA,4,ASL,1863,1868
1805,Theodor Richard Schweitzer,NA,NA,4,ASL,1868,1869
1806,Charles Scott,NA,NA,4,ASL,1866,1866
1807,David Scott,NA,NA,4,ASL,1867,1871
1810,John (2) Scott,"1,817","1,890",4,ASL,1867,1871
1812,Robert S Scott,NA,NA,4,ASL,1863,1871
